time,open,high,low,close
1636585200,98.285,98.285,98.285,98.285
1636671600,98.27,98.27,98.27,98.27
1636930800,98.225,98.225,98.225,98.225
1637017200,98.19,98.19,98.19,98.19
1637103600,98.215,98.215,98.215,98.215
1637190000,98.245,98.245,98.245,98.245
1637276400,98.32,98.32,98.32,98.32
1637535600,98.215,98.215,98.215,98.215
1637622000,98.15,98.15,98.15,98.15
1637708400,98.19,98.19,98.19,98.19
1637794800,98.365,98.365,98.365,98.365
1638140400,98.285,98.285,98.285,98.285
1638226800,98.405,98.405,98.405,98.405
1638313200,98.475,98.475,98.475,98.475
1638399600,98.485,98.485,98.485,98.485
1638486000,98.62,98.62,98.62,98.62
1638745200,98.47,98.47,98.47,98.47
1638831600,98.425,98.425,98.425,98.425
1638918000,98.405,98.405,98.405,98.405
1639004400,98.445,98.445,98.445,98.445
1639090800,98.42,98.42,98.42,98.42
1639350000,98.485,98.485,98.485,98.485
1639436400,98.48,98.48,98.48,98.48
1639522800,98.48,98.48,98.48,98.48
1639609200,98.525,98.525,98.525,98.525
1639695600,98.56,98.56,98.56,98.56
1639954800,98.505,98.505,98.505,98.505
1640041200,98.415,98.415,98.415,98.415
1640127600,98.445,98.445,98.445,98.445
1640214000,98.42,98.42,98.42,98.42
1640559600,98.45,98.45,98.45,98.45
1640646000,98.475,98.475,98.475,98.475
1640732400,98.38,98.38,98.38,98.38
1640818800,98.39,98.39,98.39,98.39
1640905200,98.405,98.405,98.405,98.405
1641164400,98.235,98.235,98.235,98.235
1641250800,98.19,98.19,98.19,98.19
1641337200,98.16,98.16,98.16,98.16
1641423600,98.13,98.13,98.13,98.13
1641510000,98.055,98.1,98.055,98.1
1641769200,98.095,98.095,98.095,98.095
1641855600,98.145,98.145,98.145,98.145
1641942000,98.19,98.19,98.19,98.19
1642028400,98.225,98.225,98.225,98.225
1642114800,98.14,98.14,98.14,98.14
1642374000,98.035,98.035,98.035,98.035
1642546800,98.04,98.09,98.04,98.09
1642633200,98.105,98.105,98.105,98.105
1642719600,98.15,98.175,98.145,98.175
1642978800,98.195,98.195,98.195,98.195
1643065200,98.135,98.145,98.13,98.13
1643151600,98.06,98.06,98.06,98.06
1643238000,98.165,98.165,98.165,98.165
1643324400,98.21,98.21,98.21,98.21
1643583600,98.21,98.21,98.185,98.2
1643670000,98.19,98.19,98.19,98.19
1643756400,98.225,98.225,98.225,98.225
1643842800,98.155,98.155,98.155,98.155
1643929200,98.055,98.055,98.055,98.055
1644188400,98.07,98.07,98.07,98.07
1644274800,98.03,98.03,98.03,98.03
1644361200,98.08,98.08,98.08,98.08
1644447600,98.07,98.075,98.015,98.015
1644534000,98.06,98.125,98.06,98.125
1644793200,98.075,98.075,98.075,98.075
1644879600,97.99,97.99,97.99,97.99
1644966000,97.98,97.98,97.98,97.98
1645052400,98.08,98.08,98.07,98.07
1645138800,98.12,98.12,98.12,98.12
1645398000,98.13,98.135,98.13,98.13
1645570800,98.09,98.09,98.09,98.09
1645657200,98.095,98.095,98.07,98.07
1645743600,98.065,98.065,98.065,98.065
1646002800,98.205,98.205,98.205,98.205
1646089200,98.345,98.345,98.325,98.325
1646175600,98.28,98.28,98.175,98.175
1646262000,98.17,98.23,98.17,98.225
1646348400,98.33,98.365,98.33,98.365
1646607600,98.375,98.375,98.375,98.375
1646694000,98.335,98.335,98.26,98.26
1646780400,98.225,98.225,98.165,98.165
1646866800,98.165,98.17,98.085,98.095
1646953200,98.085,98.085,98.085,98.085
1647208800,97.99,97.995,97.925,97.925
1647295200,97.9,97.9,97.9,97.9
1647381600,97.885,97.885,97.885,97.885
1647468000,97.91,97.91,97.9,97.91
1647554400,97.985,97.985,97.985,97.985
1647813600,97.885,97.885,97.845,97.845
1647900000,97.84,97.84,97.765,97.78
1647986400,97.74,97.845,97.74,97.835
1648072800,97.805,97.81,97.795,97.81
1648159200,97.67,97.67,97.635,97.65
1648418400,97.655,97.7,97.645,97.7
1648504800,97.795,97.795,97.795,97.795
1648591200,97.855,97.86,97.855,97.855
1648677600,97.925,97.925,97.915,97.915
1648764000,97.9,97.9,97.9,97.9
1649023200,97.88,97.88,97.88,97.88
1649109600,97.8,97.8,97.685,97.685
1649196000,97.56,97.6,97.56,97.59
1649282400,97.605,97.625,97.48,97.48
1649368800,97.485,97.485,97.395,97.395
1649628000,97.345,97.345,97.265,97.27
1649714400,97.275,97.33,97.275,97.315
1649800800,97.305,97.405,97.3,97.35
1649887200,97.325,97.345,97.22,97.22
1650232800,97.15,97.15,97.15,97.15
1650319200,97.1,97.1,97.085,97.1
1650405600,97.17,97.205,97.17,97.205
1650492000,97.185,97.19,97.11,97.135
