time,open,high,low,close
1634767200,97.855,97.855,97.855,97.855
1634853600,97.91,97.91,97.91,97.91
1635112800,97.955,97.955,97.955,97.955
1635199200,97.965,97.965,97.965,97.965
1635285600,98.16,98.16,98.16,98.16
1635372000,98.135,98.135,98.135,98.135
1635458400,98.165,98.165,98.165,98.165
1635717600,98.125,98.125,98.125,98.125
1635804000,98.09,98.09,98.09,98.09
1635890400,98.07,98.07,98.07,98.07
1635976800,98.1,98.1,98.1,98.1
1636063200,98.195,98.195,98.195,98.195
1636326000,98.17,98.17,98.17,98.17
1636412400,98.27,98.27,98.27,98.27
1636498800,98.235,98.235,98.235,98.235
1636585200,98.22,98.22,98.22,98.22
1636671600,98.205,98.205,98.205,98.205
1636930800,98.18,98.18,98.18,98.18
1637017200,98.14,98.14,98.14,98.14
1637103600,98.165,98.165,98.165,98.165
1637190000,98.19,98.19,98.19,98.19
1637276400,98.255,98.255,98.255,98.255
1637535600,98.15,98.15,98.15,98.15
1637622000,98.08,98.08,98.08,98.08
1637708400,98.12,98.12,98.12,98.12
1637794800,98.295,98.295,98.295,98.295
1638140400,98.15,98.15,98.15,98.15
1638226800,98.265,98.265,98.265,98.265
1638313200,98.345,98.345,98.345,98.345
1638399600,98.385,98.385,98.385,98.385
1638486000,98.54,98.54,98.54,98.54
1638745200,98.395,98.395,98.395,98.395
1638831600,98.37,98.37,98.37,98.37
1638918000,98.35,98.35,98.35,98.35
1639004400,98.4,98.4,98.4,98.4
1639090800,98.375,98.375,98.375,98.375
1639350000,98.44,98.44,98.44,98.44
1639436400,98.445,98.445,98.445,98.445
1639522800,98.47,98.47,98.47,98.47
1639609200,98.49,98.49,98.49,98.49
1639695600,98.53,98.53,98.53,98.53
1639954800,98.445,98.445,98.445,98.445
1640041200,98.35,98.35,98.35,98.35
1640127600,98.39,98.39,98.39,98.39
1640214000,98.365,98.365,98.365,98.365
1640559600,98.4,98.4,98.4,98.4
1640646000,98.43,98.43,98.43,98.43
1640732400,98.335,98.335,98.335,98.335
1640818800,98.345,98.345,98.345,98.345
1640905200,98.36,98.36,98.36,98.36
1641164400,98.19,98.19,98.19,98.19
1641250800,98.13,98.13,98.13,98.13
1641337200,98.115,98.115,98.115,98.115
1641423600,98.09,98.09,98.09,98.09
1641510000,98.075,98.075,98.075,98.075
1641769200,98.08,98.08,98.08,98.08
1641855600,98.13,98.13,98.13,98.13
1641942000,98.175,98.175,98.175,98.175
1642028400,98.205,98.205,98.205,98.205
1642114800,98.13,98.13,98.13,98.13
1642374000,98.025,98.025,98.025,98.025
1642546800,98.08,98.08,98.08,98.08
1642633200,98.09,98.09,98.09,98.09
1642719600,98.16,98.16,98.16,98.16
1642978800,98.175,98.175,98.175,98.175
1643065200,98.11,98.11,98.11,98.11
1643151600,98.045,98.045,98.045,98.045
1643238000,98.15,98.15,98.15,98.15
1643324400,98.19,98.19,98.19,98.19
1643583600,98.18,98.18,98.18,98.18
1643670000,98.17,98.17,98.17,98.17
1643756400,98.205,98.205,98.205,98.205
1643842800,98.17,98.17,98.17,98.17
1643929200,98.06,98.06,98.06,98.06
1644188400,98.075,98.075,98.075,98.075
1644274800,98.035,98.035,98.035,98.035
1644361200,98.075,98.075,98.075,98.075
1644447600,98.005,98.005,98.005,98.005
1644534000,98.115,98.115,98.115,98.115
1644793200,98.07,98.07,98.07,98.07
1644879600,97.985,97.985,97.985,97.985
1644966000,97.975,97.975,97.975,97.975
1645052400,98.065,98.065,98.065,98.065
1645138800,98.11,98.11,98.11,98.11
1645398000,98.12,98.12,98.12,98.12
1645570800,98.08,98.08,98.08,98.08
1645657200,98.055,98.055,98.055,98.055
1645743600,98.045,98.045,98.045,98.045
1646002800,98.185,98.185,98.185,98.185
1646089200,98.295,98.295,98.295,98.295
1646175600,98.15,98.15,98.15,98.15
1646262000,98.195,98.195,98.195,98.195
1646348400,98.33,98.33,98.33,98.33
1646607600,98.355,98.355,98.355,98.355
1646694000,98.24,98.24,98.24,98.24
1646780400,98.145,98.145,98.145,98.145
1646866800,98.07,98.07,98.07,98.07
1646953200,98.06,98.06,98.06,98.06
1647208800,97.9,97.9,97.9,97.9
1647295200,97.875,97.875,97.875,97.875
1647381600,97.87,97.87,97.87,97.87
1647468000,97.89,97.89,97.89,97.89
1647554400,97.965,97.965,97.965,97.965
1647813600,97.825,97.825,97.825,97.825
1647900000,97.76,97.76,97.76,97.76
1647986400,97.815,97.815,97.815,97.815
1648072800,97.775,97.775,97.775,97.775
1648159200,97.64,97.64,97.64,97.64
1648418400,97.66,97.66,97.66,97.66
1648504800,97.73,97.73,97.73,97.73
1648591200,97.78,97.78,97.78,97.78
1648677600,97.82,97.82,97.82,97.82
1648764000,97.78,97.78,97.78,97.78
1649023200,97.76,97.76,97.76,97.76
1649109600,97.655,97.655,97.655,97.655
1649196000,97.53,97.53,97.53,97.53
1649282400,97.385,97.385,97.385,97.385
1649368800,97.28,97.28,97.28,97.28
1649628000,97.155,97.155,97.155,97.155
1649714400,97.15,97.15,97.15,97.15
1649800800,97.205,97.205,97.205,97.205
1649887200,97.07,97.07,97.07,97.07
1650232800,96.965,96.965,96.965,96.965
1650319200,96.93,96.93,96.93,96.93
1650405600,97.025,97.025,97.025,97.025
1650492000,96.97,96.97,96.97,96.97
1650578400,97.005,97.005,97.005,97.005
1650837600,97.09,97.09,97.09,97.09
1650924000,97.11,97.11,97.11,97.11
1651010400,97.035,97.035,97.035,97.035
1651096800,96.97,96.97,96.97,96.97
1651183200,96.97,96.97,96.97,96.97
1651442400,96.825,96.825,96.825,96.825
1651528800,96.89,96.89,96.89,96.89
1651615200,96.865,96.865,96.865,96.865
1651701600,96.68,96.68,96.68,96.68
1651788000,96.575,96.575,96.575,96.575
1652047200,96.595,96.595,96.595,96.595
1652133600,96.695,96.695,96.695,96.695
1652220000,96.82,96.82,96.82,96.82
1652306400,96.91,96.91,96.91,96.91
1652392800,96.8,96.8,96.8,96.8
1652652000,96.85,96.85,96.85,96.85
1652738400,96.775,96.775,96.775,96.775
1652824800,96.91,96.91,96.91,96.91
1652911200,96.95,96.95,96.95,96.95
1652997600,97.06,97.06,97.06,97.06
1653256800,97,97,97,97
1653343200,97.02,97.02,97.02,97.02
1653429600,97.01,97.01,97.01,97.01
1653516000,96.965,96.965,96.965,96.965
1653602400,96.985,96.985,96.985,96.985
1653861600,96.885,96.885,96.885,96.885
1654034400,96.85,96.85,96.85,96.85
1654120800,96.895,96.895,96.895,96.895
1654207200,96.845,96.845,96.845,96.845
1654466400,96.74,96.74,96.74,96.74
1654552800,96.84,96.84,96.84,96.84
1654639200,96.785,96.785,96.785,96.785
1654725600,96.785,96.785,96.785,96.785
1654812000,96.73,96.73,96.73,96.73
1655071200,96.525,96.525,96.525,96.525
1655157600,96.44,96.44,96.44,96.44
1655244000,96.5,96.5,96.5,96.5
1655330400,96.59,96.59,96.59,96.59
1655416800,96.67,96.67,96.67,96.67
1655676000,96.57,96.57,96.57,96.57
1655848800,96.7,96.7,96.7,96.7
1655935200,96.8,96.8,96.8,96.8
1656021600,96.705,96.705,96.705,96.705
1656280800,96.65,96.65,96.65,96.65
1656367200,96.635,96.635,96.635,96.635
1656453600,96.735,96.735,96.735,96.735
1656540000,96.85,96.85,96.85,96.85
1656626400,96.88,96.88,96.88,96.88
1656885600,96.955,96.955,96.955,96.955
1657058400,96.87,96.87,96.87,96.87
1657144800,96.755,96.755,96.755,96.755
1657231200,96.67,96.67,96.67,96.67
1657490400,96.805,96.805,96.805,96.805
