time,open,high,low,close
1638140400,98.48,98.48,98.48,98.48
1638226800,98.485,98.575,98.485,98.565
1638313200,98.54,98.605,98.535,98.605
1638399600,98.59,98.6,98.58,98.58
1638486000,98.605,98.695,98.59,98.695
1638745200,98.645,98.65,98.55,98.56
1638831600,98.565,98.565,98.505,98.505
1638918000,98.535,98.535,98.49,98.49
1639004400,98.525,98.525,98.515,98.515
1639090800,98.5,98.5,98.5,98.5
1639350000,98.515,98.575,98.515,98.55
1639436400,98.525,98.545,98.525,98.535
1639522800,98.545,98.545,98.51,98.535
1639609200,98.535,98.635,98.525,98.625
1639695600,98.625,98.655,98.625,98.645
1639954800,98.705,98.705,98.62,98.625
1640041200,98.62,98.62,98.535,98.535
1640127600,98.525,98.55,98.52,98.55
1640214000,98.545,98.545,98.525,98.535
1640559600,98.525,98.55,98.525,98.54
1640646000,98.535,98.565,98.525,98.55
1640732400,98.545,98.545,98.47,98.49
1640818800,98.495,98.505,98.48,98.5
1640905200,98.5,98.525,98.495,98.52
1641164400,98.47,98.48,98.375,98.38
1641250800,98.355,98.365,98.325,98.34
1641337200,98.365,98.37,98.3,98.31
1641423600,98.265,98.27,98.24,98.265
1641510000,98.255,98.26,98.18,98.215
1641769200,98.175,98.2,98.16,98.18
1641855600,98.2,98.24,98.175,98.24
1641942000,98.245,98.28,98.225,98.28
1642028400,98.255,98.32,98.24,98.31
1642114800,98.29,98.325,98.2,98.23
1642374000,98.18,98.185,98.085,98.105
1642546800,98.075,98.155,98.055,98.155
1642633200,98.135,98.19,98.135,98.17
1642719600,98.245,98.27,98.205,98.24
1642978800,98.21,98.295,98.21,98.275
1643065200,98.24,98.27,98.21,98.215
1643151600,98.215,98.23,98.115,98.135
1643238000,98.135,98.23,98.135,98.21
1643324400,98.2,98.265,98.165,98.255
1643583600,98.26,98.275,98.235,98.25
1643670000,98.265,98.305,98.23,98.255
1643756400,98.255,98.3,98.235,98.285
1643842800,98.28,98.29,98.19,98.215
1643929200,98.185,98.22,98.08,98.08
1644188400,98.09,98.12,98.085,98.105
1644274800,98.09,98.09,98.045,98.06
1644361200,98.075,98.11,98.07,98.09
1644447600,98.085,98.1,98,98.01
1644534000,98.04,98.17,98.005,98.14
1644793200,98.12,98.19,98.06,98.09
1644879600,98.085,98.085,98.015,98.035
1644966000,98.04,98.08,98.025,98.035
1645052400,98.04,98.135,98.04,98.12
1645138800,98.145,98.185,98.095,98.165
1645398000,98.2,98.26,98.14,98.16
1645570800,98.12,98.14,98.1,98.13
1645657200,98.155,98.27,98.13,98.14
1645743600,98.155,98.175,98.09,98.12
1646002800,98.265,98.28,98.195,98.275
1646089200,98.235,98.49,98.235,98.47
1646175600,98.415,98.47,98.235,98.275
