time,open,high,low,close
1637190000,98.4,98.4,98.4,98.4
1637276400,98.465,98.465,98.46,98.465
1637535600,98.355,98.355,98.355,98.355
1637622000,98.305,98.305,98.305,98.305
1637708400,98.335,98.335,98.335,98.335
1637794800,98.505,98.505,98.505,98.505
1638140400,98.475,98.475,98.475,98.475
1638226800,98.485,98.56,98.485,98.56
1638313200,98.605,98.605,98.605,98.605
1638399600,98.59,98.595,98.575,98.58
1638486000,98.61,98.7,98.59,98.7
1638745200,98.65,98.655,98.555,98.56
1638831600,98.55,98.555,98.51,98.51
1638918000,98.545,98.545,98.495,98.495
1639004400,98.53,98.53,98.53,98.53
1639090800,98.505,98.505,98.505,98.505
1639350000,98.555,98.555,98.555,98.555
1639436400,98.54,98.54,98.54,98.54
1639522800,98.535,98.54,98.53,98.54
1639609200,98.52,98.63,98.52,98.62
1639695600,98.65,98.655,98.63,98.645
1639954800,98.655,98.655,98.62,98.62
1640041200,98.615,98.615,98.52,98.53
1640127600,98.53,98.54,98.53,98.54
1640214000,98.53,98.53,98.525,98.525
1640559600,98.535,98.535,98.535,98.535
1640646000,98.525,98.55,98.525,98.545
1640732400,98.48,98.495,98.455,98.475
1640818800,98.465,98.485,98.465,98.485
1640905200,98.495,98.515,98.495,98.505
1641164400,98.445,98.445,98.36,98.36
1641250800,98.32,98.34,98.305,98.32
1641337200,98.345,98.345,98.28,98.29
1641423600,98.23,98.255,98.225,98.245
1641510000,98.245,98.245,98.17,98.2
1641769200,98.175,98.19,98.145,98.17
1641855600,98.195,98.23,98.175,98.225
1641942000,98.235,98.27,98.215,98.27
1642028400,98.245,98.31,98.23,98.3
1642114800,98.28,98.31,98.205,98.22
1642374000,98.18,98.185,98.085,98.1
1642546800,98.06,98.15,98.06,98.15
1642633200,98.165,98.185,98.155,98.165
1642719600,98.205,98.255,98.2,98.235
1642978800,98.23,98.285,98.22,98.265
1643065200,98.245,98.255,98.2,98.205
1643151600,98.205,98.215,98.105,98.125
1643238000,98.145,98.23,98.14,98.205
1643324400,98.18,98.255,98.165,98.25
1643583600,98.245,98.265,98.225,98.245
1643670000,98.255,98.29,98.225,98.25
1643756400,98.25,98.29,98.245,98.28
1643842800,98.275,98.285,98.2,98.21
1643929200,98.185,98.195,98.075,98.08
1644188400,98.11,98.12,98.09,98.105
1644274800,98.06,98.075,98.04,98.06
1644361200,98.095,98.11,98.075,98.095
1644447600,98.075,98.105,98.005,98.015
1644534000,98.05,98.17,98.01,98.135
1644793200,98.115,98.18,98.065,98.085
1644879600,98.03,98.05,98.015,98.025
1644966000,98.025,98.07,98.015,98.025
1645052400,98.07,98.125,98.06,98.11
1645138800,98.135,98.17,98.085,98.155
1645398000,98.145,98.24,98.145,98.155
1645570800,98.115,98.135,98.09,98.125
1645657200,98.15,98.265,98.125,98.13
1645743600,98.15,98.165,98.085,98.115
1646002800,98.275,98.275,98.19,98.27
1646089200,98.255,98.47,98.235,98.455
1646175600,98.415,98.455,98.225,98.265
1646262000,98.29,98.325,98.245,98.32
1646348400,98.475,98.5,98.34,98.47
