time,open,high,low,close
1643929200,98.05,98.05,98.05,98.05
1644188400,98.065,98.065,98.065,98.065
1644274800,98.025,98.025,98.025,98.025
1644361200,98.065,98.065,98.065,98.065
1644447600,97.995,97.995,97.995,97.995
1644534000,98.105,98.105,98.105,98.105
1644793200,98.06,98.06,98.06,98.06
1644879600,97.975,97.975,97.975,97.975
1644966000,97.965,97.965,97.965,97.965
1645052400,98.055,98.055,98.055,98.055
1645138800,98.105,98.105,98.105,98.105
1645398000,98.115,98.115,98.115,98.115
1645570800,98.075,98.075,98.075,98.075
1645657200,98.05,98.05,98.05,98.05
1645743600,98.04,98.04,98.04,98.04
1646002800,98.18,98.18,98.18,98.18
1646089200,98.295,98.295,98.295,98.295
1646175600,98.15,98.15,98.15,98.15
1646262000,98.195,98.195,98.195,98.195
1646348400,98.33,98.33,98.33,98.33
1646607600,98.355,98.355,98.355,98.355
1646694000,98.24,98.24,98.24,98.24
1646780400,98.145,98.145,98.145,98.145
1646866800,98.07,98.07,98.07,98.07
1646953200,98.06,98.06,98.06,98.06
1647208800,97.9,97.9,97.9,97.9
1647295200,97.875,97.875,97.875,97.875
1647381600,97.87,97.87,97.87,97.87
1647468000,97.89,97.89,97.89,97.89
1647554400,97.965,97.965,97.965,97.965
1647813600,97.825,97.825,97.825,97.825
1647900000,97.76,97.76,97.76,97.76
1647986400,97.815,97.815,97.815,97.815
1648072800,97.79,97.79,97.79,97.79
1648159200,97.645,97.645,97.645,97.645
1648418400,97.675,97.675,97.675,97.675
1648504800,97.76,97.76,97.76,97.76
1648591200,97.815,97.815,97.815,97.815
1648677600,97.86,97.86,97.86,97.86
1648764000,97.835,97.835,97.835,97.835
1649023200,97.815,97.815,97.815,97.815
1649109600,97.67,97.67,97.67,97.67
1649196000,97.56,97.56,97.56,97.56
1649282400,97.42,97.42,97.42,97.42
1649368800,97.325,97.325,97.325,97.325
1649628000,97.2,97.2,97.2,97.2
1649714400,97.22,97.22,97.22,97.22
1649800800,97.275,97.275,97.275,97.275
1649887200,97.14,97.14,97.14,97.14
1650232800,97.05,97.05,97.05,97.05
1650319200,97.015,97.015,97.015,97.015
1650405600,97.115,97.115,97.115,97.115
1650492000,97.05,97.05,97.05,97.05
1650578400,97.085,97.085,97.085,97.085
1650837600,97.17,97.17,97.17,97.17
1650924000,97.185,97.185,97.185,97.185
1651010400,97.115,97.115,97.115,97.115
1651096800,97.05,97.05,97.05,97.05
1651183200,97.05,97.05,97.05,97.05
1651442400,96.905,96.905,96.905,96.905
1651528800,96.97,96.97,96.97,96.97
1651615200,96.95,96.95,96.95,96.95
1651701600,96.79,96.79,96.79,96.79
1651788000,96.685,96.685,96.685,96.685
1652047200,96.72,96.72,96.72,96.72
1652133600,96.82,96.82,96.82,96.82
1652220000,96.945,96.945,96.945,96.945
1652306400,97.035,97.035,97.035,97.035
1652392800,96.925,96.925,96.925,96.925
1652652000,96.975,96.975,96.975,96.975
1652738400,96.9,96.9,96.9,96.9
1652824800,97.035,97.035,97.035,97.035
1652911200,97.07,97.07,97.07,97.07
1652997600,97.17,97.17,97.17,97.17
1653256800,97.11,97.11,97.11,97.11
1653343200,97.13,97.13,97.13,97.13
1653429600,97.125,97.125,97.125,97.125
1653516000,97.085,97.085,97.085,97.085
1653602400,97.105,97.105,97.105,97.105
1653861600,97.01,97.01,97.01,97.01
1654034400,96.97,96.97,96.97,96.97
1654120800,97.015,97.015,97.015,97.015
1654207200,96.965,96.965,96.965,96.965
1654466400,96.86,96.86,96.86,96.86
1654552800,96.96,96.96,96.96,96.96
1654639200,96.905,96.905,96.905,96.905
1654725600,96.905,96.905,96.905,96.905
1654812000,96.845,96.845,96.845,96.845
1655071200,96.635,96.635,96.635,96.635
1655157600,96.545,96.545,96.545,96.545
1655244000,96.6,96.6,96.6,96.6
1655330400,96.7,96.7,96.7,96.7
1655416800,96.78,96.78,96.78,96.78
1655676000,96.68,96.68,96.68,96.68
1655848800,96.81,96.81,96.81,96.81
1655935200,96.91,96.91,96.91,96.91
1656021600,96.815,96.815,96.815,96.815
1656280800,96.76,96.76,96.76,96.76
1656367200,96.745,96.745,96.745,96.745
1656453600,96.845,96.845,96.845,96.845
1656540000,96.96,96.96,96.96,96.96
1656626400,96.99,96.99,96.99,96.99
1656885600,97.065,97.065,97.065,97.065
1657058400,96.98,96.98,96.98,96.98
1657144800,96.865,96.865,96.865,96.865
1657231200,96.78,96.78,96.78,96.78
1657490400,96.925,96.925,96.925,96.925
1657576800,96.975,96.975,96.975,96.975
1657663200,97.095,97.095,97.095,97.095
1657749600,97.06,97.06,97.06,97.06
1657836000,97.125,97.125,97.125,97.125
1658095200,97.1,97.1,97.1,97.1
1658181600,97.06,97.06,97.06,97.06
1658268000,97.025,97.025,97.025,97.025
1658354400,97.135,97.135,97.135,97.135
1658440800,97.24,97.24,97.24,97.24
1658700000,97.175,97.175,97.175,97.175
1658786400,97.21,97.21,97.21,97.21
1658872800,97.265,97.265,97.265,97.265
1658959200,97.31,97.31,97.31,97.31
1659045600,97.36,97.36,97.36,97.36
1659304800,97.43,97.43,97.43,97.43
1659391200,97.37,97.37,97.37,97.37
1659477600,97.375,97.375,97.375,97.375
1659564000,97.455,97.455,97.455,97.455
1659650400,97.315,97.315,97.315,97.315
1659909600,97.405,97.405,97.405,97.405
1659996000,97.425,97.425,97.425,97.425
1660082400,97.39,97.39,97.39,97.39
1660168800,97.22,97.22,97.22,97.22
1660255200,97.275,97.275,97.275,97.275
1660514400,97.36,97.36,97.36,97.36
1660600800,97.385,97.385,97.385,97.385
1660687200,97.31,97.31,97.31,97.31
1660773600,97.325,97.325,97.325,97.325
1660860000,97.195,97.195,97.195,97.195
1661119200,97.175,97.175,97.175,97.175
1661205600,97.14,97.14,97.14,97.14
1661292000,97.06,97.06,97.06,97.06
1661378400,97.15,97.15,97.15,97.15
1661464800,97.205,97.205,97.115,97.135
1661724000,97.025,97.025,97.025,97.025
1661810400,97.07,97.07,97.07,97.07
1661896800,97.03,97.03,97.03,97.03
1661983200,96.85,96.85,96.85,96.85
