time,open,high,low,close
1638918000,98.46,98.46,98.46,98.46
1639004400,98.495,98.495,98.495,98.495
1639090800,98.485,98.5,98.465,98.465
1639350000,98.525,98.525,98.525,98.525
1639436400,98.505,98.505,98.505,98.505
1639522800,98.495,98.495,98.495,98.495
1639609200,98.58,98.58,98.58,98.58
1639695600,98.61,98.61,98.61,98.61
1639954800,98.63,98.63,98.57,98.57
1640041200,98.475,98.49,98.475,98.475
1640127600,98.49,98.49,98.49,98.49
1640214000,98.465,98.465,98.465,98.465
1640559600,98.485,98.485,98.485,98.485
1640646000,98.495,98.495,98.495,98.495
1640732400,98.45,98.45,98.395,98.41
1640818800,98.395,98.42,98.395,98.42
1640905200,98.43,98.445,98.42,98.44
1641164400,98.39,98.39,98.27,98.275
1641250800,98.275,98.28,98.21,98.235
1641337200,98.235,98.235,98.205,98.205
1641423600,98.17,98.175,98.145,98.17
1641510000,98.13,98.155,98.09,98.13
1641769200,98.11,98.13,98.095,98.115
1641855600,98.14,98.17,98.135,98.17
1641942000,98.18,98.215,98.165,98.215
1642028400,98.17,98.255,98.17,98.25
1642114800,98.235,98.245,98.15,98.175
1642374000,98.15,98.15,98.045,98.065
1642546800,98.035,98.115,98.035,98.115
1642633200,98.12,98.13,98.12,98.13
1642719600,98.19,98.22,98.165,98.2
1642978800,98.18,98.25,98.17,98.225
1643065200,98.205,98.215,98.16,98.16
1643151600,98.165,98.175,98.08,98.085
1643238000,98.095,98.21,98.095,98.185
1643324400,98.16,98.23,98.145,98.225
1643583600,98.22,98.235,98.195,98.215
1643670000,98.255,98.265,98.2,98.215
1643756400,98.22,98.25,98.195,98.25
1643842800,98.245,98.25,98.17,98.18
1643929200,98.155,98.185,98.06,98.07
1644188400,98.075,98.1,98.065,98.085
1644274800,98.075,98.075,98.035,98.045
1644361200,98.09,98.1,98.075,98.09
1644447600,98.075,98.1,98.015,98.02
1644534000,98.075,98.155,98.01,98.13
1644793200,98.105,98.17,98.055,98.08
1644879600,98.015,98.035,97.99,98.005
1644966000,98,98.04,97.985,97.995
1645052400,98.08,98.095,98.025,98.085
1645138800,98.095,98.145,98.065,98.135
1645398000,98.125,98.205,98.12,98.135
1645570800,98.1,98.115,98.07,98.1
1645657200,98.19,98.225,98.09,98.09
1645743600,98.115,98.13,98.06,98.085
1646002800,98.16,98.235,98.145,98.23
1646089200,98.22,98.405,98.185,98.375
1646175600,98.325,98.36,98.15,98.2
1646262000,98.22,98.26,98.19,98.26
1646348400,98.38,98.435,98.29,98.415
1646607600,98.455,98.46,98.325,98.4
1646694000,98.39,98.39,98.265,98.28
1646780400,98.3,98.3,98.18,98.19
1646866800,98.205,98.235,98.11,98.12
1646953200,98.125,98.155,98.1,98.11
1647208800,98.085,98.085,97.95,97.955
1647295200,97.925,98.02,97.925,97.93
1647381600,97.93,97.93,97.825,97.905
1647468000,97.915,97.99,97.915,97.945
1647554400,97.965,98.035,97.96,98.02
1647813600,98.005,98.005,97.865,97.87
1647900000,97.845,97.855,97.79,97.805
1647986400,97.795,97.89,97.77,97.855
1648072800,97.86,97.86,97.77,97.825
1648159200,97.78,97.805,97.63,97.63
1648418400,97.615,97.73,97.575,97.68
1648504800,97.69,97.805,97.615,97.79
1648591200,97.825,97.88,97.75,97.865
1648677600,97.895,97.95,97.885,97.93
1648764000,97.875,97.915,97.81,97.905
1649023200,97.885,97.91,97.855,97.885
1649109600,97.9,97.905,97.655,97.66
1649196000,97.635,97.635,97.525,97.59
1649282400,97.59,97.635,97.5,97.515
1649368800,97.52,97.52,97.415,97.43
1649628000,97.415,97.425,97.3,97.31
1649714400,97.28,97.42,97.25,97.375
1649800800,97.37,97.465,97.315,97.41
1649887200,97.39,97.46,97.245,97.28
1650232800,97.24,97.28,97.215,97.22
1650319200,97.24,97.24,97.12,97.16
1650405600,97.095,97.28,97.095,97.265
1650492000,97.22,97.275,97.15,97.18
1650578400,97.175,97.27,97.13,97.245
1650837600,97.24,97.4,97.24,97.335
1650924000,97.325,97.405,97.295,97.345
1651010400,97.37,97.39,97.27,97.295
1651096800,97.285,97.295,97.21,97.23
1651183200,97.265,97.265,97.16,97.225
1651442400,97.185,97.2,97.07,97.085
1651528800,97.105,97.18,97.085,97.14
1651615200,97.115,97.18,97.09,97.165
