time,open,high,low,close
1668380400,96.72,96.755,96.685,96.735
1668466800,96.735,96.89,96.725,96.84
1668553200,96.845,96.975,96.775,96.945
1668639600,96.95,96.965,96.83,96.865
1668726000,96.865,96.895,96.76,96.78
1668985200,96.785,96.85,96.73,96.755
1669071600,96.735,96.85,96.735,96.845
1669158000,96.84,96.905,96.775,96.88
1669244400,96.895,96.96,96.825,96.895
1669590000,96.92,96.985,96.88,96.895
1669676400,96.895,96.95,96.86,96.885
1669762800,96.88,97.1,96.8,96.99
1669849200,97.09,97.195,97.035,97.155
1669935600,97.175,97.26,97.015,97.225
1670194800,97.215,97.215,97.075,97.09
1670281200,97.09,97.155,97.07,97.15
1670367600,97.12,97.26,97.09,97.255
1670454000,97.23,97.23,97.115,97.14
1670540400,97.14,97.19,97.045,97.07
1670799600,97.05,97.11,96.99,97.01
1670886000,97.01,97.24,97.01,97.125
1670972400,97.115,97.195,97.065,97.135
1671058800,97.185,97.205,97.115,97.17
1671145200,97.17,97.175,97.055,97.16
1671404400,97.14,97.145,97.05,97.08
1671490800,97.075,97.08,96.975,97.005
1671577200,96.99,97.07,96.965,96.985
1671663600,96.985,97.02,96.945,96.965
1671750000,96.95,96.96,96.86,96.875
1672095600,96.885,96.89,96.77,96.775
1672182000,96.795,96.83,96.735,96.745
1672268400,96.755,96.8,96.735,96.775
1672354800,96.79,96.815,96.71,96.815
1672700400,96.82,96.925,96.81,96.855
1672786800,96.905,97.01,96.9,96.95
1672873200,96.99,96.99,96.845,96.925
1672959600,96.92,97.165,96.855,97.145
1673218800,97.155,97.21,97.095,97.18
1673305200,97.155,97.175,97.045,97.085
1673391600,97.1,97.175,97.095,97.15
1673478000,97.16,97.305,97.055,97.275
1673564400,97.28,97.33,97.21,97.215
1673823600,97.225,97.265,97.155,97.22
1673996400,97.21,97.405,97.19,97.4
1674082800,97.39,97.45,97.325,97.355
1674169200,97.355,97.36,97.225,97.255
1674428400,97.265,97.295,97.175,97.18
1674514800,97.195,97.255,97.155,97.24
1674601200,97.25,97.295,97.21,97.235
1674687600,97.25,97.255,97.14,97.185
1674774000,97.18,97.185,97.105,97.145
1675033200,97.155,97.165,97.065,97.07
1675119600,97.095,97.195,97.085,97.15
1675206000,97.17,97.325,97.125,97.31
1675292400,97.28,97.405,97.265,97.305
1675378800,97.29,97.325,97.095,97.105
1675638000,97.1,97.1,96.935,96.97
1675724400,96.955,97.08,96.945,96.945
1675810800,96.96,97.035,96.95,96.98
1675897200,97.01,97.015,96.88,96.895
1675983600,96.92,96.935,96.84,96.855
1676242800,96.83,96.86,96.805,96.84
1676329200,96.85,96.965,96.695,96.73
1676415600,96.74,96.775,96.63,96.67
1676502000,96.675,96.73,96.605,96.655
1676588400,96.62,96.705,96.55,96.695
1676847600,96.69,96.69,96.525,96.545
1677020400,96.55,96.6,96.525,96.57
1677106800,96.56,96.635,96.505,96.615
1677193200,96.61,96.64,96.44,96.475
1677452400,96.47,96.545,96.445,96.535
1677538800,96.54,96.56,96.465,96.54
1677625200,96.515,96.525,96.405,96.425
1677711600,96.435,96.445,96.325,96.335
1677798000,96.345,96.43,96.33,96.42
1678057200,96.415,96.5,96.41,96.425
1678143600,96.445,96.49,96.39,96.41
1678230000,96.405,96.49,96.33,96.41
1678316400,96.39,96.585,96.385,96.55
1678402800,96.555,96.82,96.555,96.735
1678658400,96.76,97.01,96.635,96.75
1678744800,96.69,96.8,96.535,96.615
1678831200,96.56,96.855,96.54,96.725
1678917600,96.72,96.91,96.64,96.66
1679004000,96.64,96.95,96.625,96.93
1679263200,96.845,97.07,96.795,96.85
1679349600,96.835,96.905,96.715,96.755
1679436000,96.76,97.055,96.71,96.97
1679522400,97.04,97.165,96.955,97.135
1679608800,97.125,97.3,97.105,97.14
1679868000,97.135,97.16,96.97,97
1679954400,97.01,97.045,96.92,96.945
1680040800,96.94,97,96.9,96.94
1680127200,96.93,96.98,96.895,96.975
1680213600,96.95,97.095,96.915,97.04
1680472800,97.065,97.185,97.005,97.14
1680559200,97.17,97.285,97.095,97.28
1680645600,97.275,97.4,97.225,97.31
1680732000,97.285,97.38,97.28,97.305
1680818400,97.29,97.3,97.17,97.175
1681077600,97.185,97.205,97.105,97.13
1681164000,97.115,97.175,97.05,97.08
1681250400,97.1,97.24,97.065,97.17
1681336800,97.2,97.235,97.13,97.14
1681423200,97.15,97.18,97.015,97.03
1681682400,97.035,97.05,96.915,96.94
1681768800,96.93,96.99,96.92,96.965
1681855200,96.96,96.96,96.88,96.925
1681941600,96.94,97.045,96.935,97.025
1682028000,97.03,97.09,97,97.005
1682287200,97.005,97.105,97.005,97.065
1682373600,97.105,97.295,97.105,97.255
1682460000,97.235,97.265,97.165,97.205
1682546400,97.18,97.205,97.06,97.075
1682632800,97.08,97.2,97.04,97.14
1682892000,97.17,97.175,97.025,97.05
1682978400,97.045,97.265,97.045,97.225
1683064800,97.23,97.405,97.215,97.27
1683151200,97.415,97.475,97.305,97.38
1683237600,97.32,97.335,97.21,97.23
1683496800,97.225,97.245,97.155,97.165
1683583200,97.17,97.21,97.135,97.175
1683669600,97.175,97.305,97.15,97.295
1683756000,97.285,97.385,97.26,97.315
1683842400,97.32,97.34,97.215,97.215
1684101600,97.215,97.255,97.195,97.22
1684188000,97.22,97.285,97.145,97.185
1684274400,97.175,97.195,97.105,97.12
1684360800,97.12,97.135,96.98,96.995
1684447200,97,97.025,96.875,96.915
1684706400,96.93,96.975,96.875,96.895
1684792800,96.9,96.93,96.825,96.92
1684879200,96.93,96.955,96.87,96.925
1684965600,96.905,96.925,96.745,96.785
1685052000,96.75,96.81,96.67,96.71
1685311200,96.715,96.92,96.665,96.89
1685484000,96.9,97,96.885,96.975
1685570400,96.965,97.06,96.9,97.015
1685656800,97.015,97.015,96.84,96.85
1685916000,96.83,96.915,96.765,96.875
1686002400,96.89,96.925,96.82,96.85
1686088800,96.895,96.9,96.725,96.785
1686175200,96.765,96.865,96.73,96.845
1686261600,96.84,96.84,96.74,96.765
1686520800,96.745,96.8,96.72,96.77
1686607200,96.78,96.865,96.62,96.625
1686693600,96.665,96.735,96.54,96.645
1686780000,96.655,96.765,96.555,96.74
1686866400,96.735,96.745,96.595,96.635
1687125600,96.635,96.725,96.59,96.68
1687298400,96.69,96.72,96.63,96.695
1687384800,96.69,96.73,96.585,96.595
1687471200,96.59,96.725,96.58,96.64
1687730400,96.65,96.73,96.645,96.7
1687816800,96.69,96.71,96.595,96.605
1687903200,96.61,96.685,96.6,96.675
1687989600,96.68,96.685,96.465,96.475
1688076000,96.495,96.51,96.395,96.46
1688335200,96.475,96.485,96.36,96.375
1688421600,96.38,96.405,96.29,96.295
1688594400,96.305,96.31,96.055,96.17
1688680800,96.195,96.28,96.12,96.205
1688940000,96.18,96.35,96.16,96.335
1689026400,96.345,96.405,96.315,96.35
1689112800,96.355,96.57,96.355,96.55
1689199200,96.535,96.77,96.535,96.755
1689285600,96.735,96.745,96.575,96.6
1689544800,96.575,96.665,96.575,96.64
1689631200,96.625,96.74,96.62,96.645
1689717600,96.635,96.735,96.63,96.675
1689804000,96.655,96.66,96.465,96.515
1689890400,96.51,96.53,96.48,96.505
1690149600,96.505,96.56,96.4,96.445
1690236000,96.405,96.435,96.34,96.36
1690322400,96.395,96.49,96.375,96.485
1690408800,96.445,96.51,96.28,96.3
1690495200,96.3,96.415,96.27,96.36
1690754400,96.38,96.435,96.325,96.4
1690840800,96.4,96.425,96.315,96.325
1690927200,96.35,96.415,96.31,96.38
1691013600,96.38,96.39,96.285,96.31
1691100000,96.32,96.495,96.215,96.455
1691359200,96.47,96.5,96.385,96.5
1691445600,96.475,96.565,96.46,96.53
1691532000,96.535,96.56,96.47,96.495
1691618400,96.48,96.585,96.375,96.42
1691704800,96.385,96.425,96.275,96.28
1691964000,96.27,96.295,96.18,96.215
1692050400,96.2,96.29,96.11,96.19
1692136800,96.19,96.27,96.14,96.155
1692223200,96.16,96.18,96.075,96.11
1692309600,96.145,96.21,96.14,96.17
1692568800,96.165,96.175,96.055,96.085
1692655200,96.075,96.115,96.03,96.05
1692741600,96.035,96.205,96.035,96.185
1692828000,96.165,96.195,96.115,96.16
1692914400,96.145,96.19,96.09,96.16
1693173600,96.145,96.225,96.115,96.205
1693260000,96.215,96.355,96.17,96.33
1693346400,96.335,96.39,96.28,96.34
1693432800,96.335,96.375,96.3,96.365
1693519200,96.355,96.475,96.29,96.33
1693778400,96.31,96.32,96.22,96.225
1693951200,96.235,96.27,96.12,96.135
1694037600,96.145,96.225,96.115,96.22
1694124000,96.215,96.275,96.175,96.185
1694383200,96.17,96.19,96.145,96.17
1694469600,96.175,96.18,96.125,96.15
1694556000,96.13,96.215,96.035,96.18
1694642400,96.19,96.23,96.13,96.145
1694728800,96.14,96.165,96.085,96.105
1694988000,96.09,96.11,96.055,96.085
1695074400,96.095,96.115,95.99,95.995
1695160800,96.015,96.075,95.93,96.015
1695247200,95.935,95.94,95.845,95.915
1695333600,95.91,96.015,95.905,95.97
1695592800,95.98,95.99,95.935,95.945
1695679200,95.945,96,95.91,95.945
1695765600,95.965,96.005,95.85,95.865
1695852000,95.875,95.965,95.81,95.94
1695938400,95.96,96.05,95.94,95.995
1696197600,95.98,95.985,95.875,95.885
1696284000,95.895,95.915,95.795,95.805
1696370400,95.8,95.895,95.71,95.89
1696456800,95.88,95.955,95.865,95.935
1696543200,95.93,95.94,95.77,95.87
1696802400,95.88,96.075,95.88,96.045
1696888800,96.05,96.07,95.95,96
1696975200,96,96.075,95.955,95.99
1697061600,96.015,96.055,95.885,95.89
1697148000,95.895,96,95.89,95.925
1697407200,95.915,95.93,95.85,95.855
1697493600,95.85,95.865,95.635,95.665
1697580000,95.66,95.71,95.585,95.605
1697666400,95.595,95.64,95.52,95.605
1697752800,95.61,95.795,95.605,95.755
1698012000,95.75,95.865,95.66,95.855
1698098400,95.86,95.875,95.76,95.78
1698184800,95.775,95.8,95.68,95.69
1698271200,95.69,95.84,95.665,95.825
1698357600,95.815,95.91,95.8,95.885
1698616800,95.885,95.885,95.81,95.87
1698703200,95.84,95.915,95.81,95.84
1698789600,95.81,96.025,95.81,95.98
1698876000,96.025,96.1,95.96,95.985
1698962400,95.975,96.215,95.95,96.18
1699225200,96.16,96.16,96.03,96.04
1699311600,96.055,96.15,96.05,96.11
1699398000,96.11,96.14,96.065,96.11
1699484400,96.12,96.145,95.965,96
1699570800,95.99,96.055,95.93,95.945
1699830000,95.93,95.975,95.89,95.955
1699916400,95.955,96.255,95.945,96.24
1700002800,96.22,96.25,96.08,96.115
1700089200,96.115,96.25,96.115,96.235
1700175600,96.245,96.29,96.155,96.175
1700434800,96.185,96.21,96.145,96.195
1700521200,96.195,96.275,96.185,96.245
1700607600,96.25,96.295,96.185,96.22
1700694000,96.23,96.235,96.145,96.16
1701039600,96.165,96.27,96.12,96.25
1701126000,96.25,96.41,96.22,96.405
1701212400,96.405,96.535,96.4,96.475
1701298800,96.48,96.505,96.37,96.39
1701385200,96.415,96.58,96.38,96.545
1701644400,96.57,96.57,96.45,96.475
1701730800,96.49,96.595,96.49,96.585
1701817200,96.58,96.595,96.525,96.57
1701903600,96.59,96.61,96.52,96.59
1701990000,96.56,96.565,96.385,96.405
1702249200,96.41,96.415,96.34,96.395
1702335600,96.41,96.505,96.38,96.415
1702422000,96.415,96.715,96.4,96.65
1702508400,96.7,96.85,96.695,96.775
1702594800,96.78,96.81,96.69,96.74
1702854000,96.75,96.78,96.705,96.715
1702940400,96.73,96.75,96.7,96.72
1703026800,96.71,96.835,96.71,96.805
1703113200,96.835,96.885,96.775,96.83
1703199600,96.82,96.85,96.785,96.815
1703545200,96.83,96.84,96.795,96.83
1703631600,96.82,96.915,96.815,96.905
1703718000,96.895,96.9,96.85,96.86
1703804400,96.865,96.91,96.825,96.9
1704150000,96.885,96.9,96.76,96.78
1704236400,96.79,96.825,96.715,96.81
1704322800,96.8,96.835,96.68,96.695
1704409200,96.69,96.76,96.54,96.665
1704668400,96.665,96.745,96.615,96.7
1704754800,96.665,96.705,96.655,96.675
1704841200,96.685,96.725,96.665,96.67
1704927600,96.695,96.805,96.65,96.79
1705014000,96.8,96.925,96.745,96.885
1705273200,96.865,96.875,96.76,96.795
1705446000,96.8,96.82,96.625,96.65
1705532400,96.64,96.7,96.62,96.63
1705618800,96.63,96.64,96.54,96.585
1705878000,96.595,96.655,96.575,96.64
1705964400,96.625,96.645,96.595,96.62
1706050800,96.635,96.69,96.575,96.585
1706137200,96.58,96.68,96.525,96.66
1706223600,96.68,96.7,96.58,96.585
1706482800,96.61,96.685,96.605,96.66
1706569200,96.665,96.695,96.57,96.61
1706655600,96.64,96.83,96.635,96.765
1706742000,96.81,96.91,96.75,96.825
1706828400,96.81,96.815,96.57,96.61
1707087600,96.605,96.605,96.46,96.47
1707174000,96.47,96.585,96.465,96.555
1707260400,96.56,96.605,96.515,96.53
1707346800,96.515,96.54,96.455,96.47
1707433200,96.47,96.505,96.41,96.42
1707692400,96.425,96.48,96.425,96.45
1707778800,96.445,96.525,96.18,96.2
1707865200,96.195,96.315,96.185,96.29
1707951600,96.29,96.38,96.275,96.31
1708038000,96.3,96.31,96.135,96.215
1708297200,96.225,96.315,96.2,96.27
1708470000,96.27,96.3,96.195,96.21
1708556400,96.2,96.23,96.125,96.15
1708642800,96.155,96.2,96.105,96.18
1708902000,96.18,96.22,96.125,96.13
1708988400,96.15,96.19,96.12,96.125
1709074800,96.135,96.205,96.13,96.195
1709161200,96.2,96.24,96.125,96.19
1709247600,96.215,96.315,96.165,96.3
1709506800,96.305,96.305,96.21,96.225
1709593200,96.225,96.335,96.22,96.3
1709679600,96.29,96.355,96.27,96.295
1709766000,96.295,96.355,96.27,96.345
1709852400,96.35,96.475,96.285,96.39
1710108000,96.395,96.405,96.325,96.345
1710194400,96.335,96.375,96.235,96.255
1710280800,96.26,96.275,96.19,96.22
1710367200,96.19,96.2,96.075,96.08
1710453600,96.085,96.095,96.005,96.025
1710712800,96.01,96.035,95.98,95.995
1710799200,96.005,96.075,95.995,96.065
1710885600,96.07,96.16,96.06,96.15
1710972000,96.155,96.215,96.1,96.12
1711058400,96.115,96.195,96.115,96.17
1711317600,96.195,96.195,96.12,96.135
1711404000,96.14,96.16,96.1,96.135
1711490400,96.14,96.19,96.125,96.175
1711576800,96.17,96.17,96.09,96.12
1711922400,96.12,96.15,95.97,95.985
1712008800,96,96.02,95.945,95.995
1712095200,96.01,96.03,95.935,96.015
1712181600,96.03,96.06,95.975,96.05
1712268000,96.035,96.05,95.905,95.935
1712527200,95.9,95.9,95.84,95.845
1712613600,95.85,95.92,95.84,95.895
1712700000,95.9,95.93,95.575,95.6
1712786400,95.59,95.655,95.515,95.6
1712872800,95.59,95.72,95.59,95.695
1713132000,95.7,95.705,95.53,95.615
1713218400,95.645,95.65,95.51,95.565
1713304800,95.54,95.655,95.52,95.635
1713391200,95.62,95.655,95.54,95.545
1713477600,95.555,95.695,95.535,95.575
1713736800,95.535,95.605,95.495,95.575
1713823200,95.575,95.65,95.535,95.635
1713909600,95.625,95.63,95.565,95.59
1713996000,95.6,95.64,95.47,95.5
1714082400,95.5,95.565,95.475,95.505
1714341600,95.505,95.55,95.505,95.54
1714428000,95.53,95.55,95.44,95.445
1714514400,95.45,95.605,95.44,95.58
1714600800,95.555,95.67,95.53,95.67
1714687200,95.665,95.89,95.645,95.79
1714946400,95.775,95.815,95.755,95.775
1715032800,95.765,95.8,95.755,95.77
1715119200,95.76,95.765,95.73,95.735
1715205600,95.74,95.785,95.715,95.78
1715292000,95.76,95.77,95.685,95.69
1715551200,95.685,95.74,95.685,95.705
1715637600,95.7,95.765,95.655,95.76
1715724000,95.76,95.91,95.75,95.89
1715810400,95.905,95.93,95.795,95.81
1715896800,95.8,95.83,95.75,95.755
1716156000,95.755,95.775,95.725,95.74
1716242400,95.725,95.775,95.725,95.755
1716328800,95.755,95.755,95.68,95.685
1716415200,95.695,95.71,95.575,95.6
1716501600,95.595,95.62,95.56,95.585
1716760800,95.595,95.655,95.55,95.555
1716933600,95.55,95.565,95.495,95.51
1717020000,95.525,95.595,95.515,95.58
1717106400,95.58,95.68,95.545,95.635
1717365600,95.665,95.75,95.645,95.745
1717452000,95.75,95.85,95.725,95.815
1717538400,95.81,95.88,95.78,95.87
1717624800,95.88,95.895,95.84,95.885
1717711200,95.88,95.9,95.675,95.695
1717970400,95.675,95.705,95.66,95.685
1718056800,95.68,95.765,95.68,95.755
1718143200,95.75,95.975,95.74,95.885
1718229600,95.88,96,95.85,95.98
1718316000,95.975,96.04,95.935,95.995
1718575200,95.96,95.97,95.875,95.895
1718661600,95.875,95.985,95.86,95.975
1718748000,95.95,95.97,95.895,95.935
1718920800,95.92,95.975,95.9,95.935
1719180000,95.93,95.95,95.91,95.93
1719266400,95.945,95.95,95.9,95.925
1719352800,95.91,95.915,95.83,95.84
1719439200,95.835,95.9,95.81,95.875
1719525600,95.875,95.94,95.825,95.88
1719784800,95.84,95.87,95.775,95.795
1719871200,95.81,95.875,95.805,95.835
1719957600,95.835,95.93,95.795,95.9
1720044000,95.885,96.035,95.82,96.035
1720389600,96.025,96.035,95.98,96.015
1720476000,96,96.03,95.975,96.01
1720562400,96.005,96.015,95.995,96
